timestamp,alphaDeg,measured,predicted,symmetric,error
1779425624248,97.268,7679.000,8033.891,7991.431,354.891
1779425624250,93.034,7815.000,8021.793,8100.958,206.793
1779425624268,97.353,7679.000,8034.134,7991.431,355.134
1779425624270,93.140,7815.000,8022.096,8100.958,207.096
1779425624288,97.459,7713.000,8034.437,7991.431,321.437
1779425624290,93.256,7781.000,8022.429,8100.958,241.429
1779425624310,93.331,7781.000,8022.642,8100.958,241.642
1779425624330,93.437,7713.000,8022.945,8100.958,309.945
1779425624350,93.511,7679.000,8023.157,8100.958,344.157
1779425624370,93.617,7542.000,8023.460,8100.958,481.460
1779425624390,93.723,7406.000,8023.763,8100.958,617.763
1779425624410,93.808,7303.000,8024.006,8100.958,721.006
1779425624430,93.914,7064.000,8024.309,8100.958,960.309
1779425624450,94.020,6928.000,8024.612,8001.901,1096.612
1779425624470,94.095,6894.000,8024.825,8001.901,1130.825
1779425624490,94.201,6928.000,8025.128,8001.901,1097.128
1779425624510,94.286,6996.000,8025.371,8001.901,1029.371
1779425624530,94.381,7303.000,8025.644,8001.901,722.644
1779425624550,94.498,7508.000,8025.977,8001.901,517.977
1779425624570,94.572,7576.000,8026.189,8001.901,450.189
1779425624590,94.678,7713.000,8026.492,8001.901,313.492
1779425624610,94.785,7713.000,8026.796,8001.901,313.796
1779425624619,90.420,7713.000,8014.325,8058.240,301.325
1779425624630,94.859,7713.000,8027.008,8001.901,314.008
1779425624639,90.548,7713.000,8014.688,8058.240,301.688
1779425624650,94.965,7713.000,8027.311,8001.901,314.311
1779425624659,90.622,7713.000,8014.901,8058.240,301.901
1779425624670,95.039,7713.000,8027.524,8007.571,314.524
1779425624679,90.728,7713.000,8015.204,8058.240,302.204
1779425624690,95.145,7713.000,8027.827,8007.571,314.827
1779425624699,90.813,7713.000,8015.447,8058.240,302.447
1779425624719,90.919,7713.000,8015.750,8058.240,302.750
1779425624739,91.015,7713.000,8016.023,8004.727,303.023
1779425624759,91.089,7713.000,8016.235,8004.727,303.235
1779425624779,91.195,7747.000,8016.538,8004.727,269.538
1779425624799,91.301,7747.000,8016.842,8004.727,269.842
1779425624819,91.375,7747.000,8017.054,8004.727,270.054
1779425624839,91.492,7781.000,8017.387,8004.727,236.387
1779425624859,91.598,7781.000,8017.690,8004.727,236.690
1779425624879,91.672,7781.000,8017.903,8004.727,236.903
1779425624899,91.779,7815.000,8018.206,8004.727,203.206
1779425624919,91.863,7815.000,8018.449,8004.727,203.449
1779425624939,91.970,7815.000,8018.752,8004.727,203.752
1779425624959,92.044,7815.000,8018.964,8040.407,203.964
1779425624979,92.150,7815.000,8019.267,8040.407,204.267
1779425624999,92.256,7815.000,8019.571,8040.407,204.571
1779425625019,92.341,7815.000,8019.813,8040.407,204.813
1779425625028,88.125,7713.000,7998.057,7974.915,285.057
1779425625039,92.437,7815.000,8020.086,8040.407,205.086
1779425625048,88.210,7713.000,7998.739,7974.915,285.739
1779425625059,92.543,7815.000,8020.389,8040.407,205.389
1779425625068,88.305,7747.000,7999.507,7974.915,252.507
1779425625079,92.617,7815.000,8020.602,8040.407,205.602
1779425625088,88.411,7747.000,8000.359,7974.915,253.359
1779425625099,92.723,7815.000,8020.905,8040.407,205.905
1779425625108,88.496,7747.000,8001.041,7974.915,254.041
1779425625128,88.602,7781.000,8001.893,7974.915,220.893
1779425625148,88.687,7781.000,8002.576,7974.915,221.576
1779425625168,88.783,7781.000,8003.343,7974.915,222.343
1779425625188,88.889,7781.000,8004.195,7974.915,223.195
1779425625208,88.974,7747.000,8004.878,7974.915,257.878
1779425625228,89.080,7747.000,8005.730,8019.332,258.730
1779425625248,89.154,7747.000,8006.328,8019.332,259.328
1779425625268,89.260,7747.000,8007.180,8019.332,260.180
1779425625288,89.366,7747.000,8008.032,8019.332,261.032
1779425625308,89.441,7747.000,8008.630,8019.332,261.630
1779425625328,89.557,7781.000,8009.566,8019.332,228.566
1779425625348,89.632,7781.000,8010.164,8019.332,229.164
1779425625368,89.738,7747.000,8011.016,8019.332,264.016
1779425625388,89.844,7747.000,8011.868,8019.332,264.868
1779425625408,89.929,7747.000,8012.551,8019.332,265.551
1779425625428,90.014,7713.000,8013.163,8058.240,300.163
1779425625432,85.789,7747.000,7979.293,7970.917,232.293
1779425625448,90.141,7713.000,8013.526,8058.240,300.526
1779425625452,85.895,7713.000,7980.146,7970.917,267.146
1779425625468,90.215,7713.000,8013.739,8058.240,300.739
1779425625472,86.001,7713.000,7980.998,7985.170,267.998
1779425625488,90.321,7713.000,8014.042,8058.240,301.042
1779425625492,86.076,7713.000,7981.595,7985.170,268.595
1779425625508,90.406,7713.000,8014.285,8058.240,301.285
1779425625512,86.192,7713.000,7982.532,7985.170,269.532
1779425625532,86.267,7713.000,7983.130,7985.170,270.130
1779425625552,86.373,7679.000,7983.982,7985.170,304.982
1779425625572,86.479,7645.000,7984.834,7985.170,339.834
1779425625592,86.553,7645.000,7985.432,7985.170,340.432
1779425625612,86.659,7645.000,7986.284,7985.170,341.284
1779425625632,86.765,7610.000,7987.136,7985.170,377.136
1779425625652,86.850,7610.000,7987.819,7985.170,377.819
1779425625672,86.956,7610.000,7988.671,7985.170,378.671
1779425625692,87.031,7610.000,7989.268,7959.925,379.268
1779425625712,87.137,7610.000,7990.121,7959.925,380.121
1779425625732,87.243,7645.000,7990.973,7959.925,345.973
1779425625752,87.328,7645.000,7991.655,7959.925,346.655
1779425625772,87.434,7679.000,7992.507,7959.925,313.507
1779425625792,87.540,7679.000,7993.359,7959.925,314.359
1779425625812,87.625,7713.000,7994.042,7959.925,281.042
1779425625832,87.720,7713.000,7994.809,7959.925,281.809
1779425625835,83.391,7474.000,7960.025,7944.225,486.025
1779425625852,87.805,7713.000,7995.492,7959.925,282.492
1779425625855,83.476,7542.000,7960.708,7944.225,418.708
1779425625872,87.901,7747.000,7996.259,7959.925,249.259
1779425625875,83.561,7576.000,7961.390,7944.225,385.390
1779425625892,88.007,7747.000,7997.111,7974.915,250.111
1779425625895,83.667,7645.000,7962.242,7944.225,317.242
1779425625912,88.092,7747.000,7997.794,7974.915,250.794
1779425625915,83.773,7679.000,7963.094,7944.225,284.094
1779425625935,83.868,7679.000,7963.862,7944.225,284.862
1779425625955,83.943,7679.000,7964.459,7944.225,285.459
1779425625975,84.049,7679.000,7965.312,7973.091,286.312
1779425625995,84.155,7679.000,7966.164,7973.091,287.164
1779425626015,84.229,7679.000,7966.761,7973.091,287.761
1779425626035,84.335,7713.000,7967.613,7973.091,254.613
1779425626055,84.452,7713.000,7968.550,7973.091,255.550
1779425626075,84.526,7713.000,7969.148,7973.091,256.148
1779425626095,84.633,7713.000,7970.000,7973.091,257.000
1779425626115,84.717,7713.000,7970.683,7973.091,257.683
1779425626135,84.824,7747.000,7971.535,7973.091,224.535
1779425626155,84.898,7747.000,7972.132,7973.091,225.132
1779425626175,85.004,7747.000,7972.985,7970.917,225.985
1779425626195,85.110,7747.000,7973.837,7970.917,226.837
1779425626215,85.195,7747.000,7974.519,7970.917,227.519
1779425626235,85.312,7747.000,7975.456,7970.917,228.456
1779425626238,81.056,7713.000,7964.333,7957.104,251.333
1779425626255,85.375,7747.000,7975.969,7970.917,228.969
1779425626258,81.173,7713.000,7963.407,7957.104,250.407
1779425626275,85.482,7713.000,7976.821,7970.917,263.821
1779425626278,81.258,7713.000,7962.732,7957.104,249.732
1779425626295,85.588,7713.000,7977.673,7970.917,264.673
1779425626298,81.364,7713.000,7961.890,7957.104,248.890
1779425626315,85.662,7713.000,7978.271,7970.917,265.271
1779425626318,81.459,7713.000,7961.132,7957.104,248.132
1779425626338,81.544,7713.000,7960.457,7957.104,247.457
1779425626358,81.650,7747.000,7959.615,7957.104,212.615
1779425626378,81.725,7747.000,7959.024,7957.104,212.024
1779425626398,81.831,7781.000,7958.182,7957.104,177.182
1779425626418,81.937,7747.000,7957.340,7957.104,210.340
1779425626438,82.022,7747.000,7956.665,7959.601,209.665
1779425626458,82.128,7679.000,7955.823,7959.601,276.823
1779425626478,82.202,7645.000,7955.232,7959.601,310.232
1779425626498,82.308,7576.000,7954.390,7959.601,378.390
1779425626518,82.414,7474.000,7953.548,7959.601,479.548
1779425626538,82.489,7474.000,7952.957,7959.601,478.957
1779425626558,82.605,7406.000,7953.712,7959.601,547.712
1779425626578,82.680,7406.000,7954.310,7959.601,548.310
1779425626598,82.786,7372.000,7955.162,7959.601,583.162
1779425626618,82.892,7406.000,7956.014,7959.601,550.014
1779425626638,82.987,7474.000,7956.782,7959.601,482.782
1779425626643,78.752,7815.000,7982.629,7993.979,167.629
1779425626658,83.072,7542.000,7957.464,7944.225,415.464
1779425626663,78.837,7815.000,7981.955,7993.979,166.955
1779425626678,83.157,7576.000,7958.147,7944.225,382.147
1779425626683,78.943,7815.000,7981.113,7993.979,166.113
1779425626698,83.263,7645.000,7958.999,7944.225,313.999
1779425626703,79.059,7815.000,7980.187,8027.182,165.187
1779425626718,83.369,7679.000,7959.851,7944.225,280.851
1779425626723,79.134,7815.000,7979.596,8027.182,164.596
1779425626743,79.240,7781.000,7978.754,8027.182,197.754
1779425626763,79.314,7781.000,7978.163,8027.182,197.163
1779425626783,79.431,7781.000,7977.237,8027.182,196.237
1779425626803,79.526,7747.000,7976.479,8027.182,229.479
1779425626823,79.601,7747.000,7975.888,8027.182,228.888
1779425626843,79.707,7747.000,7975.046,8027.182,228.046
1779425626863,79.823,7747.000,7974.120,8027.182,227.120
1779425626883,79.898,7747.000,7973.529,8027.182,226.529
1779425626903,80.004,7747.000,7972.687,8013.884,225.687
1779425626923,80.078,7747.000,7972.096,8013.884,225.096
1779425626943,80.195,7747.000,7971.170,8013.884,224.170
1779425626963,80.269,7747.000,7970.580,8013.884,223.580
1779425626983,80.375,7747.000,7969.738,8013.884,222.738
1779425627003,80.481,7747.000,7968.895,8013.884,221.895
1779425627023,80.566,7713.000,7968.221,8013.884,255.221
1779425627043,80.651,7713.000,7967.546,8013.884,254.546
1779425627046,76.427,7918.000,8001.086,7994.769,83.086
1779425627063,80.768,7713.000,7966.620,8013.884,253.620
1779425627066,76.544,7918.000,8000.160,7994.769,82.160
1779425627083,80.853,7713.000,7965.946,8013.884,252.946
1779425627086,76.618,7918.000,7999.569,7994.769,81.569
1779425627103,80.959,7713.000,7965.104,8013.884,252.104
1779425627106,76.724,7918.000,7998.727,7994.769,80.727
1779425627123,81.054,7713.000,7964.345,7957.104,251.345
1779425627126,76.831,7918.000,7997.885,7994.769,79.885
1779425627146,76.915,7918.000,7997.210,7994.769,79.210
1779425627166,77.011,7918.000,7996.452,7986.601,78.452
1779425627186,77.117,7918.000,7995.610,7986.601,77.610
1779425627206,77.191,7918.000,7995.019,7986.601,77.019
1779425627226,77.298,7918.000,7994.177,7986.601,76.177
1779425627246,77.404,7884.000,7993.335,7986.601,109.335
1779425627266,77.478,7884.000,7992.744,7986.601,108.744
1779425627286,77.595,7849.000,7991.818,7986.601,142.818
1779425627306,77.669,7849.000,7991.227,7986.601,142.227
1779425627326,77.775,7849.000,7990.385,7986.601,141.385
1779425627346,77.881,7849.000,7989.543,7986.601,140.543
1779425627366,77.955,7815.000,7988.952,7986.601,173.952
1779425627386,78.062,7815.000,7988.110,7993.979,173.110
1779425627406,78.178,7815.000,7987.184,7993.979,172.184
1779425627426,78.253,7815.000,7986.594,7993.979,171.594
1779425627446,78.348,7815.000,7985.835,7993.979,170.835
1779425627453,74.133,7781.000,8015.128,8021.981,234.128
1779425627466,78.433,7815.000,7985.161,7993.979,170.161
1779425627473,74.218,7781.000,8014.863,8021.981,233.863
1779425627486,78.539,7815.000,7984.319,7993.979,169.319
1779425627493,74.324,7781.000,8014.532,8021.981,233.532
1779425627506,78.656,7815.000,7983.393,7993.979,168.393
1779425627513,74.409,7781.000,8014.267,8021.981,233.267
1779425627526,78.730,7815.000,7982.802,7993.979,167.802
1779425627533,74.515,7815.000,8013.936,8021.981,198.936
1779425627553,74.589,7815.000,8013.703,8021.981,198.703
1779425627573,74.706,7849.000,8013.339,8021.981,164.339
1779425627593,74.791,7815.000,8013.074,8021.981,198.074
1779425627613,74.886,7747.000,8012.776,8021.981,265.776
1779425627633,74.992,7679.000,8012.444,8021.981,333.444
1779425627653,75.077,7645.000,8011.807,7998.667,366.807
1779425627673,75.183,7542.000,8010.965,7998.667,468.965
1779425627693,75.258,7542.000,8010.374,7998.667,468.374
1779425627713,75.364,7508.000,8009.532,7998.667,501.532
1779425627733,75.470,7508.000,8008.690,7998.667,500.690
1779425627753,75.544,7542.000,8008.099,7998.667,466.099
1779425627773,75.661,7713.000,8007.173,7998.667,294.173
1779425627793,75.735,7747.000,8006.583,7998.667,259.583
1779425627813,75.841,7884.000,8005.741,7998.667,121.741
1779425627833,75.958,7918.000,8004.815,7998.667,86.815
1779425627853,76.022,7918.000,8004.308,7994.769,86.308
1779425627858,71.691,7884.000,8022.752,7993.348,138.752
1779425627873,76.138,7918.000,8003.382,7994.769,85.382
1779425627878,71.818,7884.000,8022.355,7993.348,138.355
1779425627893,76.213,7918.000,8002.791,7994.769,84.791
1779425627898,71.893,7884.000,8022.123,7993.348,138.123
1779425627913,76.319,7918.000,8001.949,7994.769,83.949
1779425627918,71.999,7884.000,8021.792,7993.348,137.792
1779425627933,76.425,7918.000,8001.107,7994.769,83.107
1779425627938,72.073,7884.000,8021.559,8013.082,137.559
1779425627958,72.179,7884.000,8021.228,8013.082,137.228
1779425627978,72.285,7884.000,8020.897,8013.082,136.897
1779425627998,72.370,7884.000,8020.632,8013.082,136.632
1779425628018,72.476,7884.000,8020.300,8013.082,136.300
1779425628038,72.551,7884.000,8020.068,8013.082,136.068
1779425628058,72.657,7884.000,8019.737,8013.082,135.737
1779425628078,72.763,7884.000,8019.406,8013.082,135.406
1779425628098,72.837,7884.000,8019.174,8013.082,135.174
1779425628118,72.954,7884.000,8018.809,8013.082,134.809
1779425628138,73.028,7884.000,8018.577,8021.927,134.577
1779425628158,73.134,7849.000,8018.246,8021.927,169.246
1779425628178,73.251,7815.000,8017.882,8021.927,202.882
1779425628198,73.325,7815.000,8017.649,8021.927,202.649
1779425628218,73.431,7781.000,8017.318,8021.927,236.318
1779425628238,73.516,7781.000,8017.053,8021.927,236.053
1779425628258,73.633,7747.000,8016.689,8021.927,269.689
1779425628266,69.407,7713.000,8029.886,8012.129,316.886
1779425628278,73.718,7781.000,8016.424,8021.927,235.424
1779425628286,69.481,7781.000,8029.654,8012.129,248.654
1779425628298,73.803,7781.000,8016.158,8021.927,235.158
1779425628306,69.587,7815.000,8029.323,8012.129,214.323
1779425628318,73.909,7781.000,8015.827,8021.927,234.827
1779425628326,69.672,7849.000,8029.057,8012.129,180.057
1779425628338,73.994,7781.000,8015.562,8021.927,234.562
1779425628346,69.778,7918.000,8028.726,8012.129,110.726
1779425628366,69.852,7952.000,8028.494,8012.129,76.494
1779425628386,69.980,7952.000,8028.097,8012.129,76.097
1779425628406,70.054,7918.000,8027.865,8007.457,109.865
1779425628426,70.160,7918.000,8027.533,8007.457,109.533
1779425628446,70.234,7918.000,8027.301,8007.457,109.301
1779425628466,70.340,7884.000,8026.970,8007.457,142.970
1779425628486,70.457,7918.000,8026.606,8007.457,108.606
1779425628506,70.532,7884.000,8026.373,8007.457,142.373
1779425628526,70.638,7884.000,8026.042,8007.457,142.042
1779425628546,70.712,7884.000,8025.810,8007.457,141.810
1779425628566,70.818,7918.000,8025.479,8007.457,107.479
1779425628586,70.924,7918.000,8025.148,8007.457,107.148
1779425628606,71.009,7884.000,8024.882,7993.348,140.882
1779425628626,71.115,7884.000,8024.551,7993.348,140.551
1779425628646,71.200,7884.000,8024.286,7993.348,140.286
1779425628666,71.285,7884.000,8024.021,7993.348,140.021
1779425628671,67.060,7952.000,8032.444,8049.963,80.444
1779425628686,71.412,7884.000,8023.624,7993.348,139.624
1779425628691,67.166,7952.000,8033.262,8049.963,81.262
1779425628706,71.487,7884.000,8023.391,7993.348,139.391
1779425628711,67.283,7952.000,8034.163,8049.963,82.163
1779425628726,71.593,7884.000,8023.060,7993.348,139.060
1779425628731,67.357,7952.000,8034.737,8049.963,82.737
1779425628746,71.667,7884.000,8022.828,7993.348,138.828
1779425628751,67.463,7952.000,8035.556,8049.963,83.556
1779425628771,67.538,7952.000,8035.722,8049.963,83.722
1779425628791,67.654,7918.000,8035.358,8049.963,117.358
1779425628811,67.729,7918.000,8035.126,8049.963,117.126
1779425628831,67.835,7918.000,8034.795,8049.963,116.795
1779425628851,67.941,7884.000,8034.463,8049.963,150.463
1779425628871,68.015,7884.000,8034.231,8056.623,150.231
1779425628891,68.121,7849.000,8033.900,8056.623,184.900
1779425628911,68.227,7849.000,8033.569,8056.623,184.569
1779425628931,68.312,7815.000,8033.303,8056.623,218.303
1779425628951,68.418,7781.000,8032.972,8056.623,251.972
1779425628971,68.493,7781.000,8032.740,8056.623,251.740
1779425628991,68.599,7713.000,8032.409,8056.623,319.409
1779425629011,68.715,7679.000,8032.045,8056.623,353.045
1779425629031,68.790,7713.000,8031.812,8056.623,318.812
1779425629051,68.906,7713.000,8031.448,8056.623,318.448
1779425629071,69.002,7713.000,8031.150,8012.129,318.150
1779425629077,64.660,7747.000,8013.919,8065.251,266.919
1779425629091,69.076,7781.000,8030.918,8012.129,249.918
1779425629097,64.745,7747.000,8014.574,8065.251,267.574
1779425629111,69.182,7815.000,8030.587,8012.129,215.587
1779425629117,64.851,7781.000,8015.393,8065.251,234.393
1779425629131,69.267,7849.000,8030.321,8012.129,181.321
1779425629137,64.926,7781.000,8015.967,8065.251,234.967
1779425629151,69.373,7918.000,8029.990,8012.129,111.990
1779425629157,65.042,7815.000,8016.868,8030.941,201.868
1779425629177,65.138,7884.000,8017.605,8030.941,133.605
1779425629197,65.223,7918.000,8018.261,8030.941,100.261
1779425629217,65.329,7952.000,8019.079,8030.941,67.079
1779425629237,65.403,7952.000,8019.654,8030.941,67.654
1779425629257,65.509,7986.000,8020.472,8030.941,34.472
1779425629277,65.615,7986.000,8021.291,8030.941,35.291
1779425629297,65.690,7986.000,8021.865,8030.941,35.865
1779425629317,65.796,7986.000,8022.684,8030.941,36.684
1779425629337,65.881,7986.000,8023.340,8030.941,37.340
1779425629357,65.987,7952.000,8024.159,8030.941,72.159
1779425629377,66.093,7952.000,8024.977,7997.112,72.977
1779425629397,66.178,7952.000,8025.633,7997.112,73.633
1779425629417,66.284,7952.000,8026.452,7997.112,74.452
1779425629437,66.358,7952.000,8027.026,7997.112,75.026
1779425629457,66.464,7952.000,8027.845,7997.112,75.845
1779425629477,66.549,7952.000,8028.501,7997.112,76.501
1779425629485,62.333,8020.000,7995.956,7969.867,-24.044
1779425629497,66.645,7952.000,8029.238,7997.112,77.238
1779425629505,62.450,8020.000,7996.857,7969.867,-23.143
1779425629517,66.751,7952.000,8030.056,7997.112,78.056
1779425629525,62.524,8020.000,7997.431,7969.867,-22.569
1779425629537,66.867,7952.000,8030.957,7997.112,78.957
1779425629545,62.631,8020.000,7998.250,7969.867,-21.750
1779425629557,66.942,7952.000,8031.531,7997.112,79.531
1779425629565,62.726,7986.000,7998.987,7969.867,12.987
1779425629585,62.800,7986.000,7999.561,7969.867,13.561
1779425629605,62.906,7986.000,8000.380,7969.867,14.380
1779425629625,63.013,7952.000,8001.199,7983.321,49.199
1779425629645,63.097,7918.000,8001.854,7983.321,83.854
1779425629665,63.204,7849.000,8002.673,7983.321,153.673
1779425629685,63.278,7815.000,8003.247,7983.321,188.247
1779425629705,63.384,7747.000,8004.066,7983.321,257.066
1779425629725,63.490,7713.000,8004.885,7983.321,291.885
1779425629745,63.564,7713.000,8005.459,7983.321,292.459
1779425629765,63.681,7713.000,8006.359,7983.321,293.359
1779425629785,63.777,7713.000,8007.096,7983.321,294.096
1779425629805,63.861,7713.000,8007.752,7983.321,294.752
1779425629825,63.968,7747.000,8008.571,7983.321,261.571
1779425629845,64.042,7747.000,8009.145,8065.251,262.145
1779425629865,64.159,7747.000,8010.045,8065.251,263.045
1779425629885,64.254,7747.000,8010.783,8065.251,263.783
1779425629890,60.019,7952.000,7978.087,7963.740,26.087
1779425629905,64.339,7747.000,8011.438,8065.251,264.438
1779425629910,60.125,7952.000,7978.906,7963.740,26.906
1779425629925,64.445,7781.000,8012.257,8065.251,231.257
1779425629930,60.210,7952.000,7979.562,7963.740,27.562
1779425629945,64.519,7781.000,8012.831,8065.251,231.831
1779425629950,60.316,7952.000,7980.380,7963.740,28.380
1779425629965,64.636,7815.000,8013.732,8065.251,198.732
1779425629970,60.401,7952.000,7981.036,7963.740,29.036
1779425629990,60.507,7952.000,7981.855,7963.740,29.855
1779425630010,60.602,7952.000,7982.592,7963.740,30.592
1779425630030,60.687,7986.000,7983.248,7963.740,-2.752
1779425630050,60.793,7986.000,7984.067,7963.740,-1.933
1779425630070,60.868,7986.000,7984.641,7963.740,-1.359
1779425630090,60.974,7986.000,7985.460,7963.740,-0.540
1779425630110,61.080,7986.000,7986.278,7955.115,0.278
1779425630130,61.154,7986.000,7986.853,7955.115,0.853
1779425630150,61.271,8020.000,7987.753,7955.115,-32.247
1779425630170,61.345,8020.000,7988.327,7955.115,-31.673
1779425630190,61.462,8020.000,7989.227,7955.115,-30.773
1779425630210,61.557,8020.000,7989.965,7955.115,-30.035
1779425630230,61.642,8020.000,7990.620,7955.115,-29.380
1779425630250,61.748,8020.000,7991.439,7955.115,-28.561
1779425630270,61.833,8020.000,7992.095,7955.115,-27.905
1779425630290,61.929,8020.000,7992.832,7955.115,-27.168
1779425630299,57.586,7918.000,7958.197,7965.833,40.197
1779425630310,62.045,8020.000,7993.732,7969.867,-26.268
1779425630319,57.702,7918.000,7959.151,7965.833,41.151
1779425630330,62.120,8020.000,7994.307,7969.867,-25.693
1779425630339,57.777,7952.000,7959.759,7965.833,7.759
1779425630350,62.226,8020.000,7995.125,7969.867,-24.875
1779425630359,57.893,7952.000,7960.713,7965.833,8.713
1779425630370,62.321,7986.000,7995.862,7969.867,9.862
1779425630379,57.999,7952.000,7961.580,7965.833,9.580
1779425630399,58.074,7952.000,7962.189,8012.465,10.189
1779425630419,58.180,7952.000,7963.056,8012.465,11.056
1779425630439,58.254,7952.000,7963.665,8012.465,11.665
1779425630459,58.360,7986.000,7964.532,8012.465,-21.468
1779425630479,58.466,7986.000,7965.400,8012.465,-20.600
1779425630499,58.551,7986.000,7966.095,8012.465,-19.905
1779425630519,58.657,7986.000,7966.962,8012.465,-19.038
1779425630539,58.763,7986.000,7967.829,8012.465,-18.171
1779425630559,58.838,7986.000,7968.438,8012.465,-17.562
1779425630579,58.944,7952.000,7969.305,8012.465,17.305
1779425630599,59.029,7952.000,7970.000,7974.029,18.000
1779425630619,59.135,7952.000,7970.868,7974.029,18.868
1779425630639,59.230,7952.000,7971.649,7974.029,19.649
1779425630659,59.315,7952.000,7972.343,7974.029,20.343
1779425630679,59.421,7952.000,7973.211,7974.029,21.211
1779425630699,59.506,7952.000,7973.906,7974.029,21.906
1779425630703,55.292,7952.000,7939.441,7976.328,-12.559
1779425630719,59.602,7952.000,7974.687,7974.029,22.687
1779425630723,55.367,7918.000,7940.050,7976.328,22.050
1779425630739,59.708,7952.000,7975.554,7974.029,23.554
1779425630743,55.473,7918.000,7940.917,7976.328,22.917
1779425630759,59.793,7952.000,7976.249,7974.029,24.249
1779425630763,55.590,7884.000,7941.871,7976.328,57.871
1779425630779,59.899,7952.000,7977.116,7974.029,25.116
1779425630783,55.664,7884.000,7942.479,7976.328,58.479
1779425630803,55.770,7781.000,7943.347,7976.328,162.347
1779425630823,55.865,7747.000,7944.128,7976.328,197.128
1779425630843,55.940,7747.000,7944.736,7976.328,197.736
1779425630863,56.057,7713.000,7945.690,7939.868,232.690
1779425630883,56.131,7713.000,7946.298,7939.868,233.298
1779425630903,56.237,7679.000,7947.166,7939.868,268.166
1779425630923,56.343,7679.000,7948.033,7939.868,269.033
1779425630943,56.417,7713.000,7948.642,7939.868,235.642
1779425630963,56.534,7747.000,7949.596,7939.868,202.596
1779425630983,56.630,7747.000,7950.377,7939.868,203.377
1779425631003,56.714,7781.000,7951.072,7939.868,170.072
1779425631023,56.821,7815.000,7951.939,7939.868,136.939
1779425631043,56.895,7815.000,7952.547,7939.868,137.547
1779425631063,57.012,7884.000,7953.501,7965.833,69.501
1779425631083,57.086,7884.000,7954.110,7965.833,70.110
1779425631103,57.181,7918.000,7954.891,7965.833,36.891
1779425631113,52.986,7952.000,7920.574,7904.401,-31.426
1779425631123,57.298,7918.000,7955.845,7965.833,37.845
1779425631133,53.060,7918.000,7921.183,7926.315,3.183
1779425631143,57.372,7952.000,7956.453,7965.833,4.453
1779425631153,53.166,7952.000,7922.050,7926.315,-29.950
1779425631163,57.489,7952.000,7957.407,7965.833,5.407
1779425631173,53.251,7952.000,7922.745,7926.315,-29.255
1779425631183,57.595,7952.000,7958.274,7965.833,6.274
1779425631193,53.357,7952.000,7923.612,7926.315,-28.388
1779425631213,53.432,7952.000,7924.221,7926.315,-27.779
1779425631233,53.538,7952.000,7925.088,7926.315,-26.912
1779425631253,53.644,7918.000,7925.956,7926.315,7.956
1779425631273,53.718,7918.000,7926.564,7926.315,8.564
1779425631293,53.824,7918.000,7927.432,7926.315,9.432
1779425631313,53.941,7918.000,7928.385,7926.315,10.385
1779425631333,54.015,7918.000,7928.994,7939.061,10.994
1779425631353,54.121,7918.000,7929.861,7939.061,11.861
1779425631373,54.196,7918.000,7930.470,7939.061,12.470
1779425631393,54.302,7918.000,7931.337,7939.061,13.337
1779425631413,54.408,7918.000,7932.205,7939.061,14.205
1779425631433,54.493,7918.000,7932.899,7939.061,14.899
1779425631453,54.599,7952.000,7933.767,7939.061,-18.233
1779425631473,54.673,7952.000,7934.375,7939.061,-17.625
1779425631493,54.779,7952.000,7935.243,7939.061,-16.757
1779425631513,54.885,7952.000,7936.110,7939.061,-15.890
1779425631519,50.533,8054.000,7913.252,7894.795,-140.748
1779425631533,54.960,7918.000,7936.719,7939.061,18.719
1779425631539,50.629,8054.000,7913.414,7894.795,-140.586
1779425631553,55.066,7918.000,7937.586,7976.328,19.586
1779425631559,50.735,8020.000,7913.595,7894.795,-106.405
1779425631573,55.182,7884.000,7938.540,7976.328,54.540
1779425631579,50.841,8020.000,7913.776,7894.795,-106.224
1779425631593,55.257,7884.000,7939.148,7976.328,55.148
1779425631599,50.915,8020.000,7913.902,7894.795,-106.098
1779425631619,51.021,8020.000,7914.083,7864.041,-105.917
1779425631639,51.138,8020.000,7914.282,7864.041,-105.718
1779425631659,51.212,8020.000,7914.408,7864.041,-105.592
1779425631679,51.318,8020.000,7914.589,7864.041,-105.411
1779425631699,51.393,8020.000,7914.716,7864.041,-105.284
1779425631719,51.509,7986.000,7914.914,7864.041,-71.086
1779425631739,51.584,7986.000,7915.041,7864.041,-70.959
1779425631759,51.690,7986.000,7915.222,7864.041,-70.778
1779425631779,51.796,7986.000,7915.402,7864.041,-70.598
1779425631799,51.870,7986.000,7915.529,7864.041,-70.471
1779425631819,51.976,7952.000,7915.710,7864.041,-36.290
1779425631839,52.061,7952.000,7915.854,7904.401,-36.146
1779425631859,52.167,7952.000,7916.035,7904.401,-35.965
1779425631879,52.273,7952.000,7916.216,7904.401,-35.784
1779425631899,52.348,7952.000,7916.342,7904.401,-35.658
1779425631919,52.475,7918.000,7916.559,7904.401,-1.441
1779425631926,48.249,8020.000,7909.361,7966.571,-110.639
1779425631939,52.570,7952.000,7917.177,7904.401,-34.823
1779425631946,48.334,8054.000,7909.506,7966.571,-144.494
1779425631959,52.645,7918.000,7917.786,7904.401,-0.214
1779425631966,48.440,8054.000,7909.687,7966.571,-144.313
1779425631979,52.751,7952.000,7918.653,7904.401,-33.347
1779425631986,48.514,8054.000,7909.813,7966.571,-144.187
